,STATEFP,COUNTYFP,TRACTCE,GEOIDFQ,GEOID,NAME,NAMELSAD,STUSPS,NAMELSADCO,STATE_NAME,LSAD,ALAND,AWATER,geometry,total_households,households_snap,households_public_assistance_income,impacted,impacted_pct
2862,42,101,980906,1400000US42101980906,42101980906,9809.06,Census Tract 9809.06,PA,Philadelphia County,Pennsylvania,CT,2945390,383112,"POLYGON ((-8373020.511804232 4852819.650306878, -8372844.293050307 4852968.259827833, -8372773.716493143 4853027.9074380705, -8372578.12814782 4853039.372591508, -8371987.244290688 4853044.452094094, -8371458.36538993 4854113.962887522, -8371414.950788522 4854299.604178568, -8370674.1195772905 4854470.443676585, -8370390.143556277 4854507.456869042, -8370156.149986631 4854565.2267546905, -8370073.884882935 4854585.98335339, -8370049.060636488 4854443.010458178, -8370145.685954496 4853806.987437176, -8370137.003034214 4853726.290027235, -8370144.238801115 4853683.329083415, -8370366.8777827015 4852353.953804011, -8370556.343556033 4852238.585184296, -8372535.047504882 4851094.259017645, -8372887.3736932445 4851655.667610341, -8373020.511804232 4852819.650306878))",0.0,0.0,0.0,0.0,
2863,42,101,980906,1400000US42101980906,42101980906,9809.06,Census Tract 9809.06,PA,Philadelphia County,Pennsylvania,CT,2945390,383112,"POLYGON ((-8373020.511804232 4852819.650306878, -8372844.293050307 4852968.259827833, -8372773.716493143 4853027.9074380705, -8372578.12814782 4853039.372591508, -8371987.244290688 4853044.452094094, -8371458.36538993 4854113.962887522, -8371414.950788522 4854299.604178568, -8370674.1195772905 4854470.443676585, -8370390.143556277 4854507.456869042, -8370156.149986631 4854565.2267546905, -8370073.884882935 4854585.98335339, -8370049.060636488 4854443.010458178, -8370145.685954496 4853806.987437176, -8370137.003034214 4853726.290027235, -8370144.238801115 4853683.329083415, -8370366.8777827015 4852353.953804011, -8370556.343556033 4852238.585184296, -8372535.047504882 4851094.259017645, -8372887.3736932445 4851655.667610341, -8373020.511804232 4852819.650306878))",0.0,0.0,0.0,0.0,
2864,42,101,980906,1400000US42101980906,42101980906,9809.06,Census Tract 9809.06,PA,Philadelphia County,Pennsylvania,CT,2945390,383112,"POLYGON ((-8373020.511804232 4852819.650306878, -8372844.293050307 4852968.259827833, -8372773.716493143 4853027.9074380705, -8372578.12814782 4853039.372591508, -8371987.244290688 4853044.452094094, -8371458.36538993 4854113.962887522, -8371414.950788522 4854299.604178568, -8370674.1195772905 4854470.443676585, -8370390.143556277 4854507.456869042, -8370156.149986631 4854565.2267546905, -8370073.884882935 4854585.98335339, -8370049.060636488 4854443.010458178, -8370145.685954496 4853806.987437176, -8370137.003034214 4853726.290027235, -8370144.238801115 4853683.329083415, -8370366.8777827015 4852353.953804011, -8370556.343556033 4852238.585184296, -8372535.047504882 4851094.259017645, -8372887.3736932445 4851655.667610341, -8373020.511804232 4852819.650306878))",0.0,0.0,0.0,0.0,
2865,42,101,980906,1400000US42101980906,42101980906,9809.06,Census Tract 9809.06,PA,Philadelphia County,Pennsylvania,CT,2945390,383112,"POLYGON ((-8373020.511804232 4852819.650306878, -8372844.293050307 4852968.259827833, -8372773.716493143 4853027.9074380705, -8372578.12814782 4853039.372591508, -8371987.244290688 4853044.452094094, -8371458.36538993 4854113.962887522, -8371414.950788522 4854299.604178568, -8370674.1195772905 4854470.443676585, -8370390.143556277 4854507.456869042, -8370156.149986631 4854565.2267546905, -8370073.884882935 4854585.98335339, -8370049.060636488 4854443.010458178, -8370145.685954496 4853806.987437176, -8370137.003034214 4853726.290027235, -8370144.238801115 4853683.329083415, -8370366.8777827015 4852353.953804011, -8370556.343556033 4852238.585184296, -8372535.047504882 4851094.259017645, -8372887.3736932445 4851655.667610341, -8373020.511804232 4852819.650306878))",0.0,0.0,0.0,0.0,
2866,42,101,980906,1400000US42101980906,42101980906,9809.06,Census Tract 9809.06,PA,Philadelphia County,Pennsylvania,CT,2945390,383112,"POLYGON ((-8373020.511804232 4852819.650306878, -8372844.293050307 4852968.259827833, -8372773.716493143 4853027.9074380705, -8372578.12814782 4853039.372591508, -8371987.244290688 4853044.452094094, -8371458.36538993 4854113.962887522, -8371414.950788522 4854299.604178568, -8370674.1195772905 4854470.443676585, -8370390.143556277 4854507.456869042, -8370156.149986631 4854565.2267546905, -8370073.884882935 4854585.98335339, -8370049.060636488 4854443.010458178, -8370145.685954496 4853806.987437176, -8370137.003034214 4853726.290027235, -8370144.238801115 4853683.329083415, -8370366.8777827015 4852353.953804011, -8370556.343556033 4852238.585184296, -8372535.047504882 4851094.259017645, -8372887.3736932445 4851655.667610341, -8373020.511804232 4852819.650306878))",0.0,0.0,0.0,0.0,
2867,42,101,980906,1400000US42101980906,42101980906,9809.06,Census Tract 9809.06,PA,Philadelphia County,Pennsylvania,CT,2945390,383112,"POLYGON ((-8373020.511804232 4852819.650306878, -8372844.293050307 4852968.259827833, -8372773.716493143 4853027.9074380705, -8372578.12814782 4853039.372591508, -8371987.244290688 4853044.452094094, -8371458.36538993 4854113.962887522, -8371414.950788522 4854299.604178568, -8370674.1195772905 4854470.443676585, -8370390.143556277 4854507.456869042, -8370156.149986631 4854565.2267546905, -8370073.884882935 4854585.98335339, -8370049.060636488 4854443.010458178, -8370145.685954496 4853806.987437176, -8370137.003034214 4853726.290027235, -8370144.238801115 4853683.329083415, -8370366.8777827015 4852353.953804011, -8370556.343556033 4852238.585184296, -8372535.047504882 4851094.259017645, -8372887.3736932445 4851655.667610341, -8373020.511804232 4852819.650306878))",0.0,0.0,0.0,0.0,
2868,42,101,980906,1400000US42101980906,42101980906,9809.06,Census Tract 9809.06,PA,Philadelphia County,Pennsylvania,CT,2945390,383112,"POLYGON ((-8373020.511804232 4852819.650306878, -8372844.293050307 4852968.259827833, -8372773.716493143 4853027.9074380705, -8372578.12814782 4853039.372591508, -8371987.244290688 4853044.452094094, -8371458.36538993 4854113.962887522, -8371414.950788522 4854299.604178568, -8370674.1195772905 4854470.443676585, -8370390.143556277 4854507.456869042, -8370156.149986631 4854565.2267546905, -8370073.884882935 4854585.98335339, -8370049.060636488 4854443.010458178, -8370145.685954496 4853806.987437176, -8370137.003034214 4853726.290027235, -8370144.238801115 4853683.329083415, -8370366.8777827015 4852353.953804011, -8370556.343556033 4852238.585184296, -8372535.047504882 4851094.259017645, -8372887.3736932445 4851655.667610341, -8373020.511804232 4852819.650306878))",0.0,0.0,0.0,0.0,
2869,42,101,980906,1400000US42101980906,42101980906,9809.06,Census Tract 9809.06,PA,Philadelphia County,Pennsylvania,CT,2945390,383112,"POLYGON ((-8373020.511804232 4852819.650306878, -8372844.293050307 4852968.259827833, -8372773.716493143 4853027.9074380705, -8372578.12814782 4853039.372591508, -8371987.244290688 4853044.452094094, -8371458.36538993 4854113.962887522, -8371414.950788522 4854299.604178568, -8370674.1195772905 4854470.443676585, -8370390.143556277 4854507.456869042, -8370156.149986631 4854565.2267546905, -8370073.884882935 4854585.98335339, -8370049.060636488 4854443.010458178, -8370145.685954496 4853806.987437176, -8370137.003034214 4853726.290027235, -8370144.238801115 4853683.329083415, -8370366.8777827015 4852353.953804011, -8370556.343556033 4852238.585184296, -8372535.047504882 4851094.259017645, -8372887.3736932445 4851655.667610341, -8373020.511804232 4852819.650306878))",0.0,0.0,0.0,0.0,
2870,42,101,030600,1400000US42101030600,42101030600,306,Census Tract 306,PA,Philadelphia County,Pennsylvania,CT,1007764,0,"POLYGON ((-8360362.372506129 4873471.408591477, -8360197.842298738 4873603.312339055, -8360193.500838596 4873606.802649489, -8359545.84404116 4874096.621736283, -8359370.627162652 4874263.8754839515, -8359293.037477568 4874131.235758526, -8359217.785501793 4873672.973350657, -8358796.218590159 4873390.405726716, -8358534.06118934 4873338.488619309, -8358553.65341972 4873214.295857804, -8358643.822207262 4873002.415546272, -8358792.6563664535 4872558.455908341, -8359102.792467804 4872783.268883634, -8359187.506600296 4872845.071532904, -8359445.322540975 4872487.494009705, -8359873.012024601 4872788.503916636, -8360044.666679405 4872916.035991293, -8360137.618454217 4873020.447736893, -8360242.370095055 4873143.765532628, -8360453.320530107 4873407.856916321, -8360362.372506129 4873471.408591477))",2939.0,751.0,169.0,751.0,25.6
2871,42,101,030600,1400000US42101030600,42101030600,306,Census Tract 306,PA,Philadelphia County,Pennsylvania,CT,1007764,0,"POLYGON ((-8360362.372506129 4873471.408591477, -8360197.842298738 4873603.312339055, -8360193.500838596 4873606.802649489, -8359545.84404116 4874096.621736283, -8359370.627162652 4874263.8754839515, -8359293.037477568 4874131.235758526, -8359217.785501793 4873672.973350657, -8358796.218590159 4873390.405726716, -8358534.06118934 4873338.488619309, -8358553.65341972 4873214.295857804, -8358643.822207262 4873002.415546272, -8358792.6563664535 4872558.455908341, -8359102.792467804 4872783.268883634, -8359187.506600296 4872845.071532904, -8359445.322540975 4872487.494009705, -8359873.012024601 4872788.503916636, -8360044.666679405 4872916.035991293, -8360137.618454217 4873020.447736893, -8360242.370095055 4873143.765532628, -8360453.320530107 4873407.856916321, -8360362.372506129 4873471.408591477))",2939.0,751.0,169.0,751.0,25.6
2872,42,101,030600,1400000US42101030600,42101030600,306,Census Tract 306,PA,Philadelphia County,Pennsylvania,CT,1007764,0,"POLYGON ((-8360362.372506129 4873471.408591477, -8360197.842298738 4873603.312339055, -8360193.500838596 4873606.802649489, -8359545.84404116 4874096.621736283, -8359370.627162652 4874263.8754839515, -8359293.037477568 4874131.235758526, -8359217.785501793 4873672.973350657, -8358796.218590159 4873390.405726716, -8358534.06118934 4873338.488619309, -8358553.65341972 4873214.295857804, -8358643.822207262 4873002.415546272, -8358792.6563664535 4872558.455908341, -8359102.792467804 4872783.268883634, -8359187.506600296 4872845.071532904, -8359445.322540975 4872487.494009705, -8359873.012024601 4872788.503916636, -8360044.666679405 4872916.035991293, -8360137.618454217 4873020.447736893, -8360242.370095055 4873143.765532628, -8360453.320530107 4873407.856916321, -8360362.372506129 4873471.408591477))",2939.0,751.0,169.0,751.0,25.6
2873,42,101,030600,1400000US42101030600,42101030600,306,Census Tract 306,PA,Philadelphia County,Pennsylvania,CT,1007764,0,"POLYGON ((-8360362.372506129 4873471.408591477, -8360197.842298738 4873603.312339055, -8360193.500838596 4873606.802649489, -8359545.84404116 4874096.621736283, -8359370.627162652 4874263.8754839515, -8359293.037477568 4874131.235758526, -8359217.785501793 4873672.973350657, -8358796.218590159 4873390.405726716, -8358534.06118934 4873338.488619309, -8358553.65341972 4873214.295857804, -8358643.822207262 4873002.415546272, -8358792.6563664535 4872558.455908341, -8359102.792467804 4872783.268883634, -8359187.506600296 4872845.071532904, -8359445.322540975 4872487.494009705, -8359873.012024601 4872788.503916636, -8360044.666679405 4872916.035991293, -8360137.618454217 4873020.447736893, -8360242.370095055 4873143.765532628, -8360453.320530107 4873407.856916321, -8360362.372506129 4873471.408591477))",2939.0,751.0,169.0,751.0,25.6
2874,42,101,030600,1400000US42101030600,42101030600,306,Census Tract 306,PA,Philadelphia County,Pennsylvania,CT,1007764,0,"POLYGON ((-8360362.372506129 4873471.408591477, -8360197.842298738 4873603.312339055, -8360193.500838596 4873606.802649489, -8359545.84404116 4874096.621736283, -8359370.627162652 4874263.8754839515, -8359293.037477568 4874131.235758526, -8359217.785501793 4873672.973350657, -8358796.218590159 4873390.405726716, -8358534.06118934 4873338.488619309, -8358553.65341972 4873214.295857804, -8358643.822207262 4873002.415546272, -8358792.6563664535 4872558.455908341, -8359102.792467804 4872783.268883634, -8359187.506600296 4872845.071532904, -8359445.322540975 4872487.494009705, -8359873.012024601 4872788.503916636, -8360044.666679405 4872916.035991293, -8360137.618454217 4873020.447736893, -8360242.370095055 4873143.765532628, -8360453.320530107 4873407.856916321, -8360362.372506129 4873471.408591477))",2939.0,751.0,169.0,751.0,25.6
2875,42,101,030600,1400000US42101030600,42101030600,306,Census Tract 306,PA,Philadelphia County,Pennsylvania,CT,1007764,0,"POLYGON ((-8360362.372506129 4873471.408591477, -8360197.842298738 4873603.312339055, -8360193.500838596 4873606.802649489, -8359545.84404116 4874096.621736283, -8359370.627162652 4874263.8754839515, -8359293.037477568 4874131.235758526, -8359217.785501793 4873672.973350657, -8358796.218590159 4873390.405726716, -8358534.06118934 4873338.488619309, -8358553.65341972 4873214.295857804, -8358643.822207262 4873002.415546272, -8358792.6563664535 4872558.455908341, -8359102.792467804 4872783.268883634, -8359187.506600296 4872845.071532904, -8359445.322540975 4872487.494009705, -8359873.012024601 4872788.503916636, -8360044.666679405 4872916.035991293, -8360137.618454217 4873020.447736893, -8360242.370095055 4873143.765532628, -8360453.320530107 4873407.856916321, -8360362.372506129 4873471.408591477))",2939.0,751.0,169.0,751.0,25.6
2876,42,101,030600,1400000US42101030600,42101030600,306,Census Tract 306,PA,Philadelphia County,Pennsylvania,CT,1007764,0,"POLYGON ((-8360362.372506129 4873471.408591477, -8360197.842298738 4873603.312339055, -8360193.500838596 4873606.802649489, -8359545.84404116 4874096.621736283, -8359370.627162652 4874263.8754839515, -8359293.037477568 4874131.235758526, -8359217.785501793 4873672.973350657, -8358796.218590159 4873390.405726716, -8358534.06118934 4873338.488619309, -8358553.65341972 4873214.295857804, -8358643.822207262 4873002.415546272, -8358792.6563664535 4872558.455908341, -8359102.792467804 4872783.268883634, -8359187.506600296 4872845.071532904, -8359445.322540975 4872487.494009705, -8359873.012024601 4872788.503916636, -8360044.666679405 4872916.035991293, -8360137.618454217 4873020.447736893, -8360242.370095055 4873143.765532628, -8360453.320530107 4873407.856916321, -8360362.372506129 4873471.408591477))",2939.0,751.0,169.0,751.0,25.6
2877,42,101,030600,1400000US42101030600,42101030600,306,Census Tract 306,PA,Philadelphia County,Pennsylvania,CT,1007764,0,"POLYGON ((-8360362.372506129 4873471.408591477, -8360197.842298738 4873603.312339055, -8360193.500838596 4873606.802649489, -8359545.84404116 4874096.621736283, -8359370.627162652 4874263.8754839515, -8359293.037477568 4874131.235758526, -8359217.785501793 4873672.973350657, -8358796.218590159 4873390.405726716, -8358534.06118934 4873338.488619309, -8358553.65341972 4873214.295857804, -8358643.822207262 4873002.415546272, -8358792.6563664535 4872558.455908341, -8359102.792467804 4872783.268883634, -8359187.506600296 4872845.071532904, -8359445.322540975 4872487.494009705, -8359873.012024601 4872788.503916636, -8360044.666679405 4872916.035991293, -8360137.618454217 4873020.447736893, -8360242.370095055 4873143.765532628, -8360453.320530107 4873407.856916321, -8360362.372506129 4873471.408591477))",2939.0,751.0,169.0,751.0,25.6
2878,42,101,030600,1400000US42101030600,42101030600,306,Census Tract 306,PA,Philadelphia County,Pennsylvania,CT,1007764,0,"POLYGON ((-8360362.372506129 4873471.408591477, -8360197.842298738 4873603.312339055, -8360193.500838596 4873606.802649489, -8359545.84404116 4874096.621736283, -8359370.627162652 4874263.8754839515, -8359293.037477568 4874131.235758526, -8359217.785501793 4873672.973350657, -8358796.218590159 4873390.405726716, -8358534.06118934 4873338.488619309, -8358553.65341972 4873214.295857804, -8358643.822207262 4873002.415546272, -8358792.6563664535 4872558.455908341, -8359102.792467804 4872783.268883634, -8359187.506600296 4872845.071532904, -8359445.322540975 4872487.494009705, -8359873.012024601 4872788.503916636, -8360044.666679405 4872916.035991293, -8360137.618454217 4873020.447736893, -8360242.370095055 4873143.765532628, -8360453.320530107 4873407.856916321, -8360362.372506129 4873471.408591477))",2939.0,751.0,169.0,751.0,25.6
2879,42,101,030600,1400000US42101030600,42101030600,306,Census Tract 306,PA,Philadelphia County,Pennsylvania,CT,1007764,0,"POLYGON ((-8360362.372506129 4873471.408591477, -8360197.842298738 4873603.312339055, -8360193.500838596 4873606.802649489, -8359545.84404116 4874096.621736283, -8359370.627162652 4874263.8754839515, -8359293.037477568 4874131.235758526, -8359217.785501793 4873672.973350657, -8358796.218590159 4873390.405726716, -8358534.06118934 4873338.488619309, -8358553.65341972 4873214.295857804, -8358643.822207262 4873002.415546272, -8358792.6563664535 4872558.455908341, -8359102.792467804 4872783.268883634, -8359187.506600296 4872845.071532904, -8359445.322540975 4872487.494009705, -8359873.012024601 4872788.503916636, -8360044.666679405 4872916.035991293, -8360137.618454217 4873020.447736893, -8360242.370095055 4873143.765532628, -8360453.320530107 4873407.856916321, -8360362.372506129 4873471.408591477))",2939.0,751.0,169.0,751.0,25.6
2880,42,101,030600,1400000US42101030600,42101030600,306,Census Tract 306,PA,Philadelphia County,Pennsylvania,CT,1007764,0,"POLYGON ((-8360362.372506129 4873471.408591477, -8360197.842298738 4873603.312339055, -8360193.500838596 4873606.802649489, -8359545.84404116 4874096.621736283, -8359370.627162652 4874263.8754839515, -8359293.037477568 4874131.235758526, -8359217.785501793 4873672.973350657, -8358796.218590159 4873390.405726716, -8358534.06118934 4873338.488619309, -8358553.65341972 4873214.295857804, -8358643.822207262 4873002.415546272, -8358792.6563664535 4872558.455908341, -8359102.792467804 4872783.268883634, -8359187.506600296 4872845.071532904, -8359445.322540975 4872487.494009705, -8359873.012024601 4872788.503916636, -8360044.666679405 4872916.035991293, -8360137.618454217 4873020.447736893, -8360242.370095055 4873143.765532628, -8360453.320530107 4873407.856916321, -8360362.372506129 4873471.408591477))",2939.0,751.0,169.0,751.0,25.6
2881,42,101,030600,1400000US42101030600,42101030600,306,Census Tract 306,PA,Philadelphia County,Pennsylvania,CT,1007764,0,"POLYGON ((-8360362.372506129 4873471.408591477, -8360197.842298738 4873603.312339055, -8360193.500838596 4873606.802649489, -8359545.84404116 4874096.621736283, -8359370.627162652 4874263.8754839515, -8359293.037477568 4874131.235758526, -8359217.785501793 4873672.973350657, -8358796.218590159 4873390.405726716, -8358534.06118934 4873338.488619309, -8358553.65341972 4873214.295857804, -8358643.822207262 4873002.415546272, -8358792.6563664535 4872558.455908341, -8359102.792467804 4872783.268883634, -8359187.506600296 4872845.071532904, -8359445.322540975 4872487.494009705, -8359873.012024601 4872788.503916636, -8360044.666679405 4872916.035991293, -8360137.618454217 4873020.447736893, -8360242.370095055 4873143.765532628, -8360453.320530107 4873407.856916321, -8360362.372506129 4873471.408591477))",2939.0,751.0,169.0,751.0,25.6
2882,42,101,030600,1400000US42101030600,42101030600,306,Census Tract 306,PA,Philadelphia County,Pennsylvania,CT,1007764,0,"POLYGON ((-8360362.372506129 4873471.408591477, -8360197.842298738 4873603.312339055, -8360193.500838596 4873606.802649489, -8359545.84404116 4874096.621736283, -8359370.627162652 4874263.8754839515, -8359293.037477568 4874131.235758526, -8359217.785501793 4873672.973350657, -8358796.218590159 4873390.405726716, -8358534.06118934 4873338.488619309, -8358553.65341972 4873214.295857804, -8358643.822207262 4873002.415546272, -8358792.6563664535 4872558.455908341, -8359102.792467804 4872783.268883634, -8359187.506600296 4872845.071532904, -8359445.322540975 4872487.494009705, -8359873.012024601 4872788.503916636, -8360044.666679405 4872916.035991293, -8360137.618454217 4873020.447736893, -8360242.370095055 4873143.765532628, -8360453.320530107 4873407.856916321, -8360362.372506129 4873471.408591477))",2939.0,751.0,169.0,751.0,25.6
2883,42,101,030600,1400000US42101030600,42101030600,306,Census Tract 306,PA,Philadelphia County,Pennsylvania,CT,1007764,0,"POLYGON ((-8360362.372506129 4873471.408591477, -8360197.842298738 4873603.312339055, -8360193.500838596 4873606.802649489, -8359545.84404116 4874096.621736283, -8359370.627162652 4874263.8754839515, -8359293.037477568 4874131.235758526, -8359217.785501793 4873672.973350657, -8358796.218590159 4873390.405726716, -8358534.06118934 4873338.488619309, -8358553.65341972 4873214.295857804, -8358643.822207262 4873002.415546272, -8358792.6563664535 4872558.455908341, -8359102.792467804 4872783.268883634, -8359187.506600296 4872845.071532904, -8359445.322540975 4872487.494009705, -8359873.012024601 4872788.503916636, -8360044.666679405 4872916.035991293, -8360137.618454217 4873020.447736893, -8360242.370095055 4873143.765532628, -8360453.320530107 4873407.856916321, -8360362.372506129 4873471.408591477))",2939.0,751.0,169.0,751.0,25.6
2884,42,101,030700,1400000US42101030700,42101030700,307,Census Tract 307,PA,Philadelphia County,Pennsylvania,CT,655249,0,"POLYGON ((-8359386.211891363 4874291.218104175, -8358693.915978119 4875188.621497037, -8358645.491999625 4875148.185689842, -8358505.118121735 4875041.715216927, -8358399.475924971 4874962.444911, -8358259.769964025 4874849.86762129, -8358421.739823131 4874504.144068185, -8358499.218188724 4874259.075989251, -8358518.253821648 4873852.145466716, -8358624.341296374 4873609.856672126, -8358534.06118934 4873338.488619309, -8358796.218590159 4873390.405726716, -8359217.785501793 4873672.973350657, -8359293.037477568 4874131.235758526, -8359370.627162652 4874263.8754839515, -8359386.211891363 4874291.218104175))",1925.0,532.0,11.0,532.0,27.6
2885,42,101,030700,1400000US42101030700,42101030700,307,Census Tract 307,PA,Philadelphia County,Pennsylvania,CT,655249,0,"POLYGON ((-8359386.211891363 4874291.218104175, -8358693.915978119 4875188.621497037, -8358645.491999625 4875148.185689842, -8358505.118121735 4875041.715216927, -8358399.475924971 4874962.444911, -8358259.769964025 4874849.86762129, -8358421.739823131 4874504.144068185, -8358499.218188724 4874259.075989251, -8358518.253821648 4873852.145466716, -8358624.341296374 4873609.856672126, -8358534.06118934 4873338.488619309, -8358796.218590159 4873390.405726716, -8359217.785501793 4873672.973350657, -8359293.037477568 4874131.235758526, -8359370.627162652 4874263.8754839515, -8359386.211891363 4874291.218104175))",1925.0,532.0,11.0,532.0,27.6
2886,42,101,030700,1400000US42101030700,42101030700,307,Census Tract 307,PA,Philadelphia County,Pennsylvania,CT,655249,0,"POLYGON ((-8359386.211891363 4874291.218104175, -8358693.915978119 4875188.621497037, -8358645.491999625 4875148.185689842, -8358505.118121735 4875041.715216927, -8358399.475924971 4874962.444911, -8358259.769964025 4874849.86762129, -8358421.739823131 4874504.144068185, -8358499.218188724 4874259.075989251, -8358518.253821648 4873852.145466716, -8358624.341296374 4873609.856672126, -8358534.06118934 4873338.488619309, -8358796.218590159 4873390.405726716, -8359217.785501793 4873672.973350657, -8359293.037477568 4874131.235758526, -8359370.627162652 4874263.8754839515, -8359386.211891363 4874291.218104175))",1925.0,532.0,11.0,532.0,27.6
2887,42,101,030700,1400000US42101030700,42101030700,307,Census Tract 307,PA,Philadelphia County,Pennsylvania,CT,655249,0,"POLYGON ((-8359386.211891363 4874291.218104175, -8358693.915978119 4875188.621497037, -8358645.491999625 4875148.185689842, -8358505.118121735 4875041.715216927, -8358399.475924971 4874962.444911, -8358259.769964025 4874849.86762129, -8358421.739823131 4874504.144068185, -8358499.218188724 4874259.075989251, -8358518.253821648 4873852.145466716, -8358624.341296374 4873609.856672126, -8358534.06118934 4873338.488619309, -8358796.218590159 4873390.405726716, -8359217.785501793 4873672.973350657, -8359293.037477568 4874131.235758526, -8359370.627162652 4874263.8754839515, -8359386.211891363 4874291.218104175))",1925.0,532.0,11.0,532.0,27.6
2888,42,101,030700,1400000US42101030700,42101030700,307,Census Tract 307,PA,Philadelphia County,Pennsylvania,CT,655249,0,"POLYGON ((-8359386.211891363 4874291.218104175, -8358693.915978119 4875188.621497037, -8358645.491999625 4875148.185689842, -8358505.118121735 4875041.715216927, -8358399.475924971 4874962.444911, -8358259.769964025 4874849.86762129, -8358421.739823131 4874504.144068185, -8358499.218188724 4874259.075989251, -8358518.253821648 4873852.145466716, -8358624.341296374 4873609.856672126, -8358534.06118934 4873338.488619309, -8358796.218590159 4873390.405726716, -8359217.785501793 4873672.973350657, -8359293.037477568 4874131.235758526, -8359370.627162652 4874263.8754839515, -8359386.211891363 4874291.218104175))",1925.0,532.0,11.0,532.0,27.6
2889,42,101,030700,1400000US42101030700,42101030700,307,Census Tract 307,PA,Philadelphia County,Pennsylvania,CT,655249,0,"POLYGON ((-8359386.211891363 4874291.218104175, -8358693.915978119 4875188.621497037, -8358645.491999625 4875148.185689842, -8358505.118121735 4875041.715216927, -8358399.475924971 4874962.444911, -8358259.769964025 4874849.86762129, -8358421.739823131 4874504.144068185, -8358499.218188724 4874259.075989251, -8358518.253821648 4873852.145466716, -8358624.341296374 4873609.856672126, -8358534.06118934 4873338.488619309, -8358796.218590159 4873390.405726716, -8359217.785501793 4873672.973350657, -8359293.037477568 4874131.235758526, -8359370.627162652 4874263.8754839515, -8359386.211891363 4874291.218104175))",1925.0,532.0,11.0,532.0,27.6
2890,42,101,030700,1400000US42101030700,42101030700,307,Census Tract 307,PA,Philadelphia County,Pennsylvania,CT,655249,0,"POLYGON ((-8359386.211891363 4874291.218104175, -8358693.915978119 4875188.621497037, -8358645.491999625 4875148.185689842, -8358505.118121735 4875041.715216927, -8358399.475924971 4874962.444911, -8358259.769964025 4874849.86762129, -8358421.739823131 4874504.144068185, -8358499.218188724 4874259.075989251, -8358518.253821648 4873852.145466716, -8358624.341296374 4873609.856672126, -8358534.06118934 4873338.488619309, -8358796.218590159 4873390.405726716, -8359217.785501793 4873672.973350657, -8359293.037477568 4874131.235758526, -8359370.627162652 4874263.8754839515, -8359386.211891363 4874291.218104175))",1925.0,532.0,11.0,532.0,27.6
2891,42,101,030700,1400000US42101030700,42101030700,307,Census Tract 307,PA,Philadelphia County,Pennsylvania,CT,655249,0,"POLYGON ((-8359386.211891363 4874291.218104175, -8358693.915978119 4875188.621497037, -8358645.491999625 4875148.185689842, -8358505.118121735 4875041.715216927, -8358399.475924971 4874962.444911, -8358259.769964025 4874849.86762129, -8358421.739823131 4874504.144068185, -8358499.218188724 4874259.075989251, -8358518.253821648 4873852.145466716, -8358624.341296374 4873609.856672126, -8358534.06118934 4873338.488619309, -8358796.218590159 4873390.405726716, -8359217.785501793 4873672.973350657, -8359293.037477568 4874131.235758526, -8359370.627162652 4874263.8754839515, -8359386.211891363 4874291.218104175))",1925.0,532.0,11.0,532.0,27.6
2892,42,101,030700,1400000US42101030700,42101030700,307,Census Tract 307,PA,Philadelphia County,Pennsylvania,CT,655249,0,"POLYGON ((-8359386.211891363 4874291.218104175, -8358693.915978119 4875188.621497037, -8358645.491999625 4875148.185689842, -8358505.118121735 4875041.715216927, -8358399.475924971 4874962.444911, -8358259.769964025 4874849.86762129, -8358421.739823131 4874504.144068185, -8358499.218188724 4874259.075989251, -8358518.253821648 4873852.145466716, -8358624.341296374 4873609.856672126, -8358534.06118934 4873338.488619309, -8358796.218590159 4873390.405726716, -8359217.785501793 4873672.973350657, -8359293.037477568 4874131.235758526, -8359370.627162652 4874263.8754839515, -8359386.211891363 4874291.218104175))",1925.0,532.0,11.0,532.0,27.6
2893,42,101,030700,1400000US42101030700,42101030700,307,Census Tract 307,PA,Philadelphia County,Pennsylvania,CT,655249,0,"POLYGON ((-8359386.211891363 4874291.218104175, -8358693.915978119 4875188.621497037, -8358645.491999625 4875148.185689842, -8358505.118121735 4875041.715216927, -8358399.475924971 4874962.444911, -8358259.769964025 4874849.86762129, -8358421.739823131 4874504.144068185, -8358499.218188724 4874259.075989251, -8358518.253821648 4873852.145466716, -8358624.341296374 4873609.856672126, -8358534.06118934 4873338.488619309, -8358796.218590159 4873390.405726716, -8359217.785501793 4873672.973350657, -8359293.037477568 4874131.235758526, -8359370.627162652 4874263.8754839515, -8359386.211891363 4874291.218104175))",1925.0,532.0,11.0,532.0,27.6
2894,42,101,030700,1400000US42101030700,42101030700,307,Census Tract 307,PA,Philadelphia County,Pennsylvania,CT,655249,0,"POLYGON ((-8359386.211891363 4874291.218104175, -8358693.915978119 4875188.621497037, -8358645.491999625 4875148.185689842, -8358505.118121735 4875041.715216927, -8358399.475924971 4874962.444911, -8358259.769964025 4874849.86762129, -8358421.739823131 4874504.144068185, -8358499.218188724 4874259.075989251, -8358518.253821648 4873852.145466716, -8358624.341296374 4873609.856672126, -8358534.06118934 4873338.488619309, -8358796.218590159 4873390.405726716, -8359217.785501793 4873672.973350657, -8359293.037477568 4874131.235758526, -8359370.627162652 4874263.8754839515, -8359386.211891363 4874291.218104175))",1925.0,532.0,11.0,532.0,27.6
